isbn	title	author	rating_count	rating_calc	rating_eb
0001642146	The Children of Primrose Lane	Noel Streatfeild	72	3.888888888888889	3.9639877957393166
000171287X	The Berenstains' B Book	Stan Berenstain, Jan Berenstain	5999	4.181363560593432	4.18042300388307
0001713221	Are You My Mother?	P.D. Eastman	206915	4.185612449556581	4.1855839070351575
0001713272	The Bike Lesson	Stan Berenstain, Jan Berenstain	1374	4.179039301310044	4.175129438939238
0001840266	The Four Seasons of Brambly Hedge	Jill Barklem	424	4.525943396226415	4.476934016822377
0001843052	The House in the Square	Joan G. Robinson, Shirley Hughes (Author) (Illustrator)	6	3.5	4.009966542993929
0001955071	Mog the Forgetful Cat	Judith Kerr	3942	4.317605276509386	4.314438307259523
0001983806	Pookie Believes in Santa Claus	Ivy L. Wallace	25	4.12	4.086369671208557
000222027X	How Mrs. Claus Saves Christmas!	Bill Templeton, Wes Chapman (Illustrator), Michael Wilkins (Editor)	6	3.6666666666666665	4.0274943118746505
0006014791	The Fatal Lozenge	Edward Gorey	235	4.191489361702128	4.1697892654655035
0006608728	The Winter Bear	Ruth Craft, Erik Blegvad (Illustrator)	56	4.071428571428571	4.070700139718207
0006627749	Mog in the Dark	Judith Kerr	213	3.9061032863849765	3.9377722373288764
0006639208	Patrick	Quentin Blake	113	4.017699115044247	4.033944135838813
0006640613	The Tiger Who Came to Tea	Judith Kerr	13889	4.250989992080063	4.250326794522522
0006645941	The Truth About Cats.	Alan Snow	27	3.6666666666666665	3.9304135347809153
0006645984	Sea Story: Primrose and Wilfred Sail to Sandy Bay	Jill Barklem	246	4.296747967479675	4.257761369076494
0006646905	I'm Not Your Friend	Sam McBratney, Kim Lewis (Illustrator)	90	3.8666666666666667	3.9402251227158627
0006724167	The Midnight Folk	John Masefield	1021	3.8080313418217435	3.8205018722475925
0006724442	The Darkangel	Meredith Ann Pierce	8790	3.9005688282138795	3.901546631176165
0006737234	Gordon the Goat	Munro Leaf	30	4.233333333333333	4.13039248684451
0006916201	Six Cousins At Mistletoe Farm	Enid Blyton	599	4.126878130217029	4.122403399197832
0006932045	The Mystery of Holly Lane	Enid Blyton	2054	4.021421616358325	4.02259735487859
000710653X	Charmed Life	Diana Wynne Jones	29009	3.967940983832604	3.968120106078629
0007121733	The Tricksters	Margaret Mahy	743	3.9892328398384924	3.9944192776962737
0007149697	Goodbye Mog	Judith Kerr	259	4.355212355212355	4.308233824350417
0007150342	How to Catch a Star	Oliver Jeffers (Author)	5851	4.2013331054520595	4.2001962281974
0007150369	Lost and Found	Oliver Jeffers (Author)	8120	4.35320197044335	4.351431920832968
0007158475	Fox in Socks	Dr. Seuss	53702	4.073609921418197	4.073606398952139
0007158491	Hop On Pop	Dr. Seuss	47185	3.9826851753735295	3.9827794376231602
0007158505	The Sneetches and Other Stories	Dr. Seuss	62156	4.312954501576678	4.312755031571493
0007158513	I Can Read With My Eyes Shut!	Dr. Seuss	18059	4.198848219724237	4.198484717193767
0007169892	Marvin K. Mooney Will You Please Go Now!	Dr. Seuss	7004	3.9653055396916046	3.9660624224404186
0007169914	Mr. Brown Can Moo! Can You?	Dr. Seuss	46897	4.119389299955221	4.119335485430967
0007169922	And to Think That I Saw It on Mulberry Street	Dr. Seuss	21740	4.0026678932842685	4.002825408041122
0007169949	If I Ran the Zoo	Dr. Seuss	8507	3.8744563300811095	3.8756222391647026
0007169957	There's a Wocket in My Pocket!	Dr. Seuss	28332	4.033672172808132	4.033737337458995
0007169965	Scrambled Eggs Super!	Dr. Seuss	2083	3.813250120019203	3.8193899087324374
0007169973	Ten Apples Up On Top!	Theo LeSieg (Pseudonym), Dr. Seuss, Roy McKie (Illustrator)	33122	4.1270454682688245	4.126957524829691
0007171358	Mog's Christmas	Judith Kerr	584	4.2465753424657535	4.2323723703044145
0007173040	How the Grinch Stole Christmas!	Dr. Seuss	318139	4.365038552330899	4.3649911987039545
000717313X	I Wish That I Had Duck Feet	Theo LeSieg, Dr. Seuss, Barney Tobey (Illustrator)	9821	4.163323490479584	4.162840366039049
0007173156	Oh, the Thinks You Can Think!	Dr. Seuss	12982	4.134493914651055	4.134240895423856
0007173687	One Fish, Two Fish, Red Fish, Blue Fish	Dr. Seuss (Reader)	157713	4.139443165750445	4.139420661995246
0007174160	A Bear Called Paddington	Michael Bond, Peggy Fortnum (Illustrator)	73356	4.227193412945089	4.227084021031594
0007175159	I Had Trouble In Getting To Solla Sollew	Dr. Seuss	2689	4.206396429899591	4.203853265496216
0007175191	Horton Hatches the Egg	Dr. Seuss	40661	4.168195568234918	4.168072308404553
0007175221	Oh Say Can You Say?	Dr. Seuss	6692	4.0194261805140465	4.019808331300665
0007177631	Smith of Wootton Major	J.R.R. Tolkien, Derek Jacobi (Narrator)	3563	3.9062587706988494	3.9085703925558435
0007182295	The Great Paper Caper	Oliver Jeffers (Author)	2160	4.02175925925926	4.022870835689294
0007182325	The Way Back Home	Oliver Jeffers (Author)	3084	4.126783398184177	4.125857106461498
0007202423	10 Little Rubber Ducks	Eric Carle	4826	4.080605055946954	4.080493008513304
000721488X	Troll Blood	Katherine Langrish (Author)	394	3.936548223350254	3.95184524552346
0007216092	How Do Dinosaurs Eat Their Food?	Jane Yolen (Author), Mark Teague (Illustrator)	10215	4.1087616250611845	4.108568374578466
0007262388	Angela and the Baby Jesus	Frank McCourt, Raúl Colón (Illustrator)	911	4.019758507135016	4.022419377684434
0007263856	Up and Down	Oliver Jeffers (Author)	3213	4.16557734204793	4.164080891122753
0007445466	Love Monster	Rachel Bright	1829	4.070530344450519	4.070513257834468
0007526296	Sleeping Beauty	Sarah Gibb (Illustrations), Alison Sage	94	3.776595744680851	3.879826915543773
0007540302	Love Monster and the Last Chocolate	Rachel Bright	541	4.238447319778189	4.223913678649342
0007540329	Love Monster and the Scary Something	Rachel Bright	312	3.7596153846153846	3.8032476856956015
0007589220	The Dance in the Dark	Sophie Cleverly (Author)	1259	4.497220015885624	4.480567532717564
0007591357	When Marnie Was There	Joan G. Robinson	2310	4.293506493506493	4.288671541373249
0008164363	Mog's Christmas Calamity	Judith Kerr	137	4.1678832116788325	4.141283093418781
0008171920	Cinderella (Best-loved Classics)	Sarah Gibb (Illustrations)	23	4.086956521739131	4.0751983725847225
0008255296	Katinka’s Tail	Judith Kerr	69	3.8550724637681157	3.9464284808370023
0009780375	There's No Such Thing as a Dragon	Jack Kent	1104	4.368659420289855	4.3554545581247135
0013322958	Weezie, the Elephant with Allergies	Maranda Russell (Author)	35	4.171428571428572	4.111195301901983
0019300096	Jade	Sally Watson	124	4.491935483870968	4.368853220134882
0020425201	The Adventures of Odysseus and the Tale of Troy	Padraic Colum, Willy Pogány (Illustrator)	1349	3.893995552260934	3.9004098755081222
0020430906	Ask Mr. Bear	Marjorie Flack	696	3.9166666666666665	3.927138456609903
0020432801	The Gift of the Sacred Dog	Paul Goble	287	4.045296167247387	4.049011981727543
0020436203	One Fine Day	Nonny Hogrogian	3866	3.849456802897051	3.8523299314745385
0026894165	Gaudenzia, Pride of the Palio	Marguerite Henry	368	4.25	4.228058904185229
0027004074	A Possible Tree	Josephine Haskell Aldridge, Daniel San Souci (Illustrator)	12	3.3333333333333335	3.9297189215851778
0027068307	Told Under the Green Umbrella	International Association for Childhood Education, Grace Gilkison (Illustrator)	20	4.15	4.0924475630227715
0027190706	The Cat And The Captain	Elizabeth Coatsworth	8	3.75	4.026563127167179
0027210502	The Littlest House	Elizabeth Coatsworth	15	4.4	4.1448641541958144
0027253805	Bagthorpes Haunted: Being the Sixth Part of the Bagthorpe Saga	Helen Cresswell	105	4.123809523809523	4.106173453470053
0027254305	Bagthorpes Unlimited: Being the Third Part of the Bagthorpe Saga	Helen Cresswell	216	4.222222222222222	4.193103033655174
0027326705	Can I Get There By Candlelight?	Jean Slaughter Doty, Ted Lewin	432	4.217592592592593	4.201983530635734
0027351904	Prayer for a Child	Rachel Field, Elizabeth Orton Jones (Illustrator)	2489	3.937725994375251	3.9403825724661727
0027379108	The Big Snow	Berta Hader, Elmer Hader	4518	3.9282868525896415	3.9298691801701247
0027435059	Sofie's Role	Amy Heath	28	3.7857142857142856	3.96924334012144
0027443558	Snowbear Whittington: An Appalachian Beauty and the Beast	William H. Hooks, Victoria Lisi (Illustrator)	160	3.9125	3.950574411169483
0027459217	Clocks and More Clocks	Pat Hutchins	152	3.736842105263158	3.8205812950417277
0027546330	A Snow Story	Melvin Leavitt	0	NaN	4.069901112949833
0027653404	The Sleeping Beauty	Mercer Mayer	2212	4.287070524412297	4.282171387236038
0027713504	Box with Red Wheels	Maud Petersham, Miska Petersham	23	4	4.048190443411652
0027822591	The 329th Friend	Marjorie Weinman Sharmat	26	3.6153846153846154	3.9165322347831153
0027824551	Splash, Splash	Jeff Sheppard	49	3.9183673469387754	3.9956884008156326
0027826856	Don't Fidget a Feather!	Erica Silverman, S.D. Schindler (Illustrator)	127	3.905511811023622	3.9526465861026496
0027888355	The Chinese Siamese Cat	Amy Tan (Author), Gretchen Schields (Illustrator)	1060	4.032075471698113	4.03381354195422
0027925277	Mister Toad	Clyde Watson, N. Cameron Watson	4	4.25	4.082986764161582
0030152569	The Doonesbury Chronicles	G.B. Trudeau	938	4.311300639658849	4.29884021950136
0030710863	What's a Fraggle?	Louise Gikow	45	4.133333333333334	4.099618767996828
0030723752	Christmas Folk	Natalia Maree Belting, Barbara Cooney (Illustrator)	11	4.2727272727272725	4.105856054029948
0030801168	Cobweb Castle	Jan Wahl, Edward Gorey	25	3.56	3.9022858887554634
006000150X	Diary of a Worm	Doreen Cronin, Harry Bliss (Illustrator)	27764	4.210164241463766	4.209906799593635
0060001534	Diary of a Spider	Doreen Cronin, Harry Bliss (Illustrator)	8302	4.255721512888461	4.254585812616154
0060001569	Diary of a Fly	Doreen Cronin, Harry Bliss (Illustrator)	5962	4.1945655820194565	4.193507149316449
0060005378	One Lighthouse, One Moon	Anita Lobel	121	3.5867768595041323	3.730132184970662
0060011076	Miss Lady Bird's Wildflowers: How a First Lady Changed America	Kathi Appelt (Author), Joy Fisher Hein (Illustrations)	193	4.134715025906735	4.1211568635489195
0060080957	It's Hard to Be Five: Learning How to Work My Control Panel	Jamie Lee Curtis, Laura Cornell (Illustrator)	708	4.057909604519774	4.058716129164641
0060081759	Queen of Christmas	Mary Engelbreit	125	3.88	3.9350682508298465
0060082097	Mortal Engines	Philip Reeve (Author)	46961	3.777560103064245	3.7778775682261356
0060090820	Gingerbread Mouse	Katy Bratun	303	3.9702970297029703	3.984659370611631
0060091231	Honey, I Love	Eloise Greenfield, Jan Spivey Gilchrist (Illustrator)	239	4.2594142259414225	4.226057881244611
0060092939	I'm Dirty!	Kate McMullan, Jim McMullan	1191	3.852225020990764	3.861172205231076
0060099453	Merry Christmas, Amelia Bedelia	Peggy Parish, Lynn Sweat (Illustrator)	2632	4.286094224924012	4.281980566269185
0060202823	Woody's 20 Grow Big Songs	Woody Guthrie	16	4.4375	4.157617415497055
0060204451	Marina	Ludwig Bemelmans	6	3.3333333333333335	3.9924387741132072
0060205512	Three to Get Ready	Betty D. Boegehold, Mary Chalmers (Illustrator)	28	4.178571428571429	4.108391679347417
0060206454	The Shades	Betty Brock, Victoria De Larrea (Illustrator)	93	4.365591397849462	4.260798386791653
0060206802	Flat Stanley	Jeff Brown, Tomi Ungerer (Illustrator)	14041	3.842247703155046	3.843072440107975
0060208163	The Moon of the Monarch Butterflies	Jean Craighead George, Kam Mak (Illustrator)	26	3.8846153846153846	4.007379588544924
0060208678	When the Wind Blew	Margaret Wise Brown, Geoffrey Hayes (Illustrator)	39	4.102564102564102	4.08404685064276
0060209283	Ownself	Mary Calhoun	9	3.6666666666666665	4.00946865006412
0060210982	All the Places to Love	Patricia MacLachlan, Mike Wimmer (Illustrator)	2061	4.402231926249393	4.394198857606526
0060211334	Santa Calls	William Joyce (Author)	1433	4.113049546406141	4.1115652133472045
0060214481	Zoom at Sea	Tim Wynne-Jones, Eric Beddows (Illustrator)	140	4.0285714285714285	4.039615400617088
0060217103	Time Train	Paul Fleischman, Claire Ewart (Author) (Illustrator)	141	3.5886524822695036	3.7165804423730493
0060217502	Lazy Tommy Pumpkinhead	William Pène du Bois	75	4.52	4.337705899732584
0060220732	Be Nice to Spiders	Margaret Bloy Graham	617	4.162074554294976	4.155030691906479
0060221046	The Old Ladies Who Liked Cats	Carol Greene	47	3.851063829787234	3.9650045476781584
0060223278	Best Friends for Frances	Russell Hoban, Lillian Hoban (Illustrator)	4493	4.227910082350323	4.226134855090918
0060224916	Julius	Syd Hoff	439	3.592255125284738	3.642014993294649
0060224975	The King's Equal	Katherine Paterson, Vladimir Vagin (Illustrator)	852	4.062206572769953	4.062641568803851
006022505X	Santa's Moose	Syd Hoff	88	3.6704545454545454	3.817109241548666
0060225599	Thunderhoof	Syd Hoff	82	3.792682926829268	3.8990518554312152
0060227362	So-So Cat	Edith Thacher Hurd	4	4.25	4.082986764161582
0060228997	King Solomon and the Bee	Dalia Hardof Renberg, Ruth Heller (Illustrator)	10	2.9	3.878278422650473
0060231297	Come Again in the Spring	Richard Kennedy, Marcia Sewall (Illustrator)	13	4.6923076923076925	4.196224166667471
0060233966	The Happy Day	Ruth Krauss, Marc Simont (Illustrator)	545	3.541284403669725	3.5865608195626635
0060236868	The Boyhood of Grace Jones	Jane Langton, Emily Arnold McCully (Illustrator)	42	4.095238095238095	4.0813371865179615
0060236914	Her Majesty, Grace Jones	Jane Langton, Emily Arnold McCully (Illustrator)	53	4.245283018867925	4.1592334834084586
0060237651	Scroobious Pip	Edward Lear, Ogden Nash, Nancy Ekholm Burkert (Illustrator)	63	4.476190476190476	4.29432643227487
0060239328	Small Pig	Arnold Lobel	770	4.148051948051948	4.143192596399952
0060239336	The Seamstress of Salzburg	Anita Lobel	19	4.631578947368421	4.2222426457197475
0060239700	Martha the Movie Mouse	Arnold Lobel	20	4.15	4.0924475630227715
0060239743	Fables	Arnold Lobel	8078	4.144961624164397	4.144490226810602
0060241128	Maria Theresa	Petra Mathers	3	4.333333333333333	4.084522068355165
0060242124	The Christmas Gift	Emily Arnold McCully	22	3.5	3.898273116730593
0060242302	Father Bear Comes Home	Else Holmelund Minarik, Maurice Sendak (Illustrator)	3105	4.2956521739130435	4.292000423001327
0060242663	Little Bear's Visit	Else Holmelund Minarik, Maurice Sendak (Illustrator)	8895	4.278246205733558	4.277057245352374
0060243538	Bedtime!	Beni Montresor	1	5	4.087769649141266
0060243899	Traveler From a Small Kingdom	Emily Cheney Neville, George Mocniak (Illustrator)	12	4	4.056597664898877
0060244003	April's Kittens	Clare Turlay Newberry	580	3.786206896551724	3.8091578457165682
0060244054	If You Give a Moose a Muffin	Laura Joffe Numeroff (Author), Felicia Bond (Illustrator)	56634	4.187466892679309	4.187361009269618
0060244097	The Old Dog	Charlotte Zolotow, James E. Ransome (Illustrator)	52	3.1153846153846154	3.588253979238367
006024450X	The Kittens' ABC	Clare Turlay Newberry	10	4	4.05845173558785
0060245867	If You Give a Mouse a Cookie	Laura Joffe Numeroff (Author), Felicia Bond (Illustrator)	243524	4.2582332747491005	4.2581938011043325
0060253754	The Blacker the Berry	Joyce Carol Thomas, Floyd Cooper (Illustrator)	592	4.27195945945946	4.2559179208050555
0060255005	Nutshell Library	Maurice Sendak	2192	4.579835766423358	4.568229550057265
0060256532	Runny Babbit: A Billy Sook	Shel Silverstein	8380	4.115871121718377	4.115592760747027
0060256575	The Missing Piece Meets the Big O	Shel Silverstein	11990	4.342285237698082	4.341130368256331
0060256656	The Giving Tree	Shel Silverstein	876053	4.375328889918761	4.375311092034282
0060256710	The Missing Piece	Shel Silverstein	25997	4.280955494864792	4.280541843311737
0060256753	Lafcadio, the Lion Who Shot Back	Shel Silverstein	6271	4.152128847073832	4.151464835302712
0060258063	Lonely Lula Cat	Joseph Slate	3	4.333333333333333	4.084522068355165
0060261919	Emile	Tomi Ungerer	127	4.047244094488189	4.05374046290534
0060264950	The Rabbits' Wedding	Garth Williams	248	3.9153225806451615	3.9417112526366753
0060265051	The Tall Book of Make-Believe	Jane Werner Watson, Garth Williams	114	4.885964912280702	4.633548259714531
006026683X	If You Give a Dog a Donut	Laura Joffe Numeroff (Author), Felicia Bond (Illustrator)	3873	3.9540407952491607	3.9555481499736067
0060266864	If You Give a Pig a Pancake	Laura Joffe Numeroff (Author), Felicia Bond	57716	4.248492619031118	4.248334786640808
0060268522	Harry and the Lady Next Door	Gene Zion, Margaret Bloy Graham (Illustrator)	7727	4.2145722790216125	4.213622709726781
0060268654	Harry the Dirty Dog	Gene Zion, Margaret Bloy Graham (Illustrator)	50104	4.187849273511097	4.187729215256329
0060269456	Mr. Rabbit and the Lovely Present	Charlotte Zolotow, Maurice Sendak	1938	3.9262125902992775	3.929900594546749
0060270268	The Storm Book	Charlotte Zolotow, Margaret Bloy Graham (Illustrator)	616	3.8295454545454546	3.8479408864331104
0060271396	Trashy Town	Andrea Zimmerman, David Clemesha, Dan Yaccarino (Illustrations)	1176	3.9217687074829932	3.927931854581533
0060271574	Animals in Winter	Henrietta Bancroft, Richard G. Van Gelder, Helen K. Davie (Illustrator)	284	3.852112676056338	3.885297362693461
0060272309	A Kitten's Year	Nancy Raines Day (Author), Anne Mortimer (Illustrator)	89	3.539325842696629	3.7327328552138836
0060272376	The Leaf Men and the Brave Good Bugs	William Joyce (Author)	708	3.9703389830508473	3.9770353308812614
0060273208	Open Me...I'm a Dog!	Art Spiegelman	286	4.094405594405594	4.090693972506147
0060276002	Where's Prancer?	Syd Hoff	75	3.493333333333333	3.726848473344459
0060278145	The Nutcracker	Janet Schulman (Adaptor), Renée Graef, E.T.A. Hoffmann	128	4.15625	4.1316297580549675
0060278226	Our Only May Amelia	Jennifer L. Holm (Author)	7796	3.820164186762442	3.821788956250835
0060278412	A Harry The Dirty Dog Treasury: Three Stories	Gene Zion	468	4.207264957264957	4.193754288839628
0060278684	If You Take a Mouse to the Movies	Laura Joffe Numeroff (Author), Felicia Bond (Illustrations)	19494	4.1647173489278755	4.16446968576517
0060279699	How to Talk to Your Cat	Jean Craighead George	174	3.764367816091954	3.833676967277987
0060281898	The Little Fir Tree	Margaret Wise Brown, Jim LaMarche (Illustrator)	568	3.9806338028169015	3.9879955454359175
0060283025	Mrs. Crump's Cat	Linda Smith, David Roberts (Illustrator)	153	4.26797385620915	4.218417575266956
0060283246	If You Give a Cat a Cupcake	Laura Joffe Numeroff (Author), Felicia Bond (Illustrator)	13587	4.198940163391478	4.198457121999053
0060283262	If You Give a Pig a Party	Laura Joffe Numeroff (Author), Felicia Bond (Illustrator)	20542	4.239704021030085	4.239283061891334
0060283289	If You Take a Mouse to School	Laura Joffe Numeroff (Author), Felicia Bond (Illustrator)	37118	4.276954577294036	4.276670185831633
0060283734	The Squeaky Door	Margaret Read MacDonald (Author), Mary Newell DePalma (Author) (Illustrator)	482	4.072614107883817	4.072354274660592
006028384X	Roar!: A Noisy Counting Book	Pamela Duncan Edwards, Henry Cole (Illustrations)	271	3.6826568265682655	3.744043502729283
006028479X	Higglety Pigglety Pop! or There Must Be More to Life	Maurice Sendak	1591	4.192960402262728	4.189134420006808
0060286385	A Very Special House	Ruth Krauss, Maurice Sendak (Illustrator)	525	3.6704761904761907	3.7058750088850108
0060286423	Hector Protector and As I Went Over the Water: Two Nursery Rhymes	Maurice Sendak (Illustrator)	254	3.736220472440945	3.7920639184241574
0060286857	Duck in the Truck	Jez Alborough (Author)	3798	3.9870984728804633	3.9881967347615537
0060286873	The Biggest Bed in the World	Lindsay Camp (Author), Jonathan Langley (Illustrations)	100	4.11	4.096447468026424
0060287675	Does a Kangaroo Have a Mother, Too?	Eric Carle	3364	3.942627824019025	3.9445304588632637
0060289007	I Love Trains!	Philemon Sturges, Shari Halpern (Illustrator)	665	3.7729323308270675	3.79410529092273
0060290161	My Mommy Hung the Moon	Jamie Lee Curtis, Laura Cornell (Illustrator)	426	3.7746478873239435	3.806244765366073
0060290331	Cobweb Christmas: The Tradition of Tinsel	Shirley Climo, Jane Manning (illustrator)	352	4.139204545454546	4.130426277087511
0060291559	Miss Dorothy and Her Bookmobile	Gloria Houston, Susan Condie Lamb (Illustrator)	680	4.172058823529412	4.16492473935527
0060293179	Hug Me	Patti Stren	57	3.6491228070175437	3.8479312199694493
0060294809	To Be a Princess: The Fascinating Lives of Real Princesses	Hugh Brewster, Laurie Coulter, Laurie McGaw (Illustrator)	120	4.033333333333333	4.044247363401247
0060295015	Father Fox's Pennyrhymes	Clyde Watson, Wendy Watson (Author) (Illustrator)	118	4.186440677966102	4.151246746719804
0060298480	I Stink!	Kate McMullan, Jim McMullan (Illustrations)	4775	3.946806282722513	3.948108439658807
0060504250	When Harriet Met Sojourner	Catherine Clinton, Shane W. Evans (Illustrations)	108	3.9722222222222223	4.003575015091141
006051096X	Thanks for Thanksgiving	Julie Markes, Doris Barrette (Illustrator)	740	4.063513513513514	4.063925751495043
0060511052	Amelia Bedelia and the Baby	Peggy Parish, Lynn Sweat (Illustrator)	2850	4.168070175438596	4.166342609540142
0060513039	Where the Sidewalk Ends	Shel Silverstein	1151744	4.304942765058902	4.304932347039451
0060513063	A Light in the Attic	Shel Silverstein	363802	4.347658891374978	4.347619919100835
0060514094	Molly Moon's Incredible Book of Hypnotism	Georgia Byng	21855	3.8871196522534888	3.887545626716773
0060515732	The Neighborhood Mother Goose	Nina Crews (Author)	402	3.9651741293532337	3.9769753184969963
0060517840	The Baby Beebee Bird	Diane Redfield Massie, Steven Kellogg (Illustrator)	545	3.985321100917431	3.9925654421079018
0060518987	Little Fur Family	Margaret Wise Brown, Garth Williams (Illustrator)	945	4.171428571428572	4.166224815702548
0060526335	Roxaboxen	Alice McLerran, Barbara Cooney (Illustrator)	5361	4.412236523036747	4.409007245452321
0060526661	I Love Trucks!	Philemon Sturges, Shari Halpern (Illustrations)	414	3.9033816425120773	3.921661749820823
0060526718	The Berenstain Bears Save Christmas	Stan Berenstain, Jan Berenstain, Mike Berenstain (Illustrator)	231	3.8528138528138527	3.89210730552878
0060530642	Dinotopia: A Land Apart from Time	James Gurney	11201	4.2482814034461205	4.247472064079554
0060533021	The Gingerbread Rabbit	Randall Jarrell, Garth Williams (Illustrator)	89	4.033707865168539	4.046901144838992
0060535091	Poinsettia and the Firefighters	Felicia Bond	61	3.4754098360655736	3.7462668887137
0060539399	The Forever Dog	Bill Cochran, Dan Andreasen (Illustrations)	102	4.264705882352941	4.199726558153145
0060539720	Merry Christmas, Little Critter!	Mercer Mayer	496	4.088709677419355	4.0869544139197025
006054063X	King Midas and the Golden Touch	M. Charlotte Craft, Kinuko Y. Craft (Illustrations)	2741	4.218898212331266	4.216173819041284
0060542098	Fancy Nancy	Jane O'Connor, Robin Preiss Glasser (Illustrator)	24640	4.166071428571429	4.165872582514723
0060542136	Fancy Nancy and the Posh Puppy	Jane O'Connor, Robin Preiss Glasser (Illustrator)	6260	4.199840255591054	4.1987891320630695
0060543124	Dear Mili	Wilhelm Grimm, Maurice Sendak (Illustrator)	732	4.020491803278689	4.023713120861887
0060543280	Time to Say Goodnight	Sally Lloyd-Jones (Author), Jane Chapman (Illustrations)	108	4.12962962962963	4.110458078868969
0060543728	The Tall Book of Nursery Tales	Raina Moore (Illustrations), Aleksey Ivanov (Illustrations), Olga Ivanov (Illustrations)	39	4	4.039628231627299
0060554479	Reaching for the Moon	Buzz Aldrin (Author), Wendell Minor (Illustrations)	316	4.098101265822785	4.094178981947774
006055505X	I Am the Dog	Daniel Pinkwater, Jack E. Davis (Illustrator)	280	3.5607142857142855	3.639237136166249
0060557133	The Little Fish That Got Away	Bernadine Cook, Crockett Johnson (Illustrator)	104	3.855769230769231	3.926274014975147
0060557443	Follow the Moon Book and CD	Sarah Weeks, Suzanne Duranceau (Illustrations)	40	4.35	4.192950746754205
0060559993	Bumpety Bump!	Pat Hutchins	115	3.408695652173913	3.6119814354056627
0060560711	Rowan of Rin	Emily Rodda (Author)	5738	3.9318577901707914	3.9330751626253546
006056072X	Rowan and the Travelers	Emily Rodda (Author)	2728	3.9120234604105573	3.9149237374040955
0060560738	Rowan and the Keeper of the Crystal	Emily Rodda (Author)	2427	3.934074989699217	3.9368732516932825
0060560746	Rowan and the Zebak	Emily Rodda (Author)	2154	3.945218198700093	3.948104911554657
0060561688	I Love Bugs!	Philemon Sturges, Shari Halpern (Illustrations)	336	3.6636904761904763	3.7172697903467276
0060564822	On Meadowview Street	Henry Cole	458	4.148471615720524	4.140591861950355
0060572426	Under My Hood I Have a Hat	Karla Kuskin, Fumi Kosaka (Illustrator)	536	3.9328358208955225	3.9447555455535888
0060572450	The Chocolate Cat	Sue Stainton, Anne Mortimer (Illustrator)	77	3.6103896103896105	3.793589182086327
0060575026	Animal Strike at the Zoo. It's True!	Karma Wilson (Author), Margaret Spengler (Illustrator)	568	3.959507042253521	3.968611077470013
0060579080	Crazy Hair	Neil Gaiman (Author), Dave McKean (Illustrator)	3088	3.9676165803108807	3.969280096191865
0060580240	Christmas Cookies: Bite-Size Holiday Lessons	Amy Krouse Rosenthal, Jane Dyer (Illustrations)	422	3.9739336492890995	3.984290563414491
006058081X	Cookies: Bite-Size Life Lessons	Amy Krouse Rosenthal, Jane Dyer (Illustrator)	1188	4.184343434343434	4.1796280993442
0060583045	Troll Fell	Katherine Langrish (Author)	1549	3.632666236281472	3.646616941192946
006058307X	Troll Mill	Katherine Langrish (Author)	739	3.8795669824086603	3.8918661680722675
0060586281	Harold at the North Pole	Crockett Johnson	516	3.877906976744186	3.8951924139769956
0060587016	The Day I Swapped My Dad for Two Goldfish	Neil Gaiman (Author), Dave McKean (Illustrator)	10060	4.028628230616302	4.028836624027082
0060588284	Kitten's First Full Moon	Kevin Henkes	22084	4.097400833182395	4.097337407775206
006058940X	My Car	Byron Barton	1132	3.877208480565371	3.8855237571054873
0060589477	Mommy Mine	Tim Warnes (Author), Jane Chapman (Illustrations)	139	3.8633093525179856	3.91880454302871
0060591269	Merry Un-Christmas	Mike Reiss, David Catrow (Illustrator)	273	4.051282051282051	4.054215362799727
0060598484	Russell the Sheep	Rob Scotton	2702	4.088452997779423	4.088108973483311
0060598514	Russell and the Lost Treasure	Rob Scotton	485	4.018556701030928	4.023446618619577
0060598549	Russell's Christmas Magic	Rob Scotton	374	4.074866310160428	4.074269948594867
0060726970	The Most Perfect Spot	Diane Goode	128	3.625	3.7518525098195568
0060734000	Touching Spirit Bear	Ben Mikaelsen	25284	3.863826926119285	3.8642421834716623
0060741589	Mary Engelbreit's A Merry Little Christmas: Celebrate from A to Z	Mary Engelbreit	299	4.277591973244147	4.247301925502772
006074247X	Cat and Dog	Else Holmelund Minarik, Bryan Langdo (Author) (Illustrations)	117	3.452991452991453	3.640401375892698
0060743867	The Nutcracker	Susan Jeffers	1982	4.260847628657921	4.256052737837233
0060750405	The Umbrella Queen	Shirin Yim Bridges, Taeeun Yoo (Illustrator)	174	3.9482758620689653	3.9758661214221465
0060755547	Louise, The Adventures of a Chicken	Kate DiCamillo (Author), Harry Bliss (Illustrator)	1456	3.868131868131868	3.8749669257213304
0060758988	My Name Is Truth: The Life of Sojourner Truth	Ann Turner, James E. Ransome (Illustrator)	359	3.9554317548746516	3.9696834166871993
006077181X	The Dog from Arf! Arf! to Zzzzzz Board Book	The Dog Artlist Collection	61	3.7540983606557377	3.8979817211532173
0060775823	The Runaway Bunny	Margaret Wise Brown, Clement Hurd (Illustrator)	64484	4.10932944606414	4.10929825513644
0060775858	Goodnight Moon	Margaret Wise Brown, Clement Hurd (Illustrator)	294156	4.280184663919825	4.280148174432232
0060776390	Pinkalicious	Victoria Kann, Elizabeth Kann	19188	4.063946216385241	4.063962018168037
0060777540	Snip Snap! What's That?	Mara Bergman, Nick Maland (Illustrations)	865	3.9965317919075143	4.000620722694817
