Taxon,DLC_ID,Hybrid,Sex,Name,Current_Resident,StudBook,DOB,Birth_Month,Estimated_DOB,Birth_Type,Birth_Institution,Litter_Size,Expected_Gestation,Estimated_Concep,Concep_Month,Dam_ID,Dam_Name,Dam_Taxon,Dam_DOB,Dam_AgeAtConcep_y,Sire_ID,Sire_Name,Sire_Taxon,Sire_DOB,Sire_AgeAtConcep_y,DOD,AgeAtDeath_y,AgeOfLiving_y,AgeLastVerified_y,AgeMax_LiveOrDead_y,N_known_offspring
GMOH,3119,N,F,HOLLY-B,N,,04Dec1987,12,,CB,Duke Lemur Center,2,124,02Aug1987,8,1079,HOLLY,GMOH,08Mar1980,7.41,3039,SOLDIERWOOD,GMOH,23Aug1985,1.94,10Dec1987,0.02,,,0.02,
GMOH,312,N,M,WEDNESDAY,N,,05Aug1967,8,,CB,Duke Lemur Center,1,124,03Apr1967,4,306,SERENDIPITY,GMOH,09Mar1966,1.07,305,BUFFALO BLUE,GMOH,09Mar1966,1.07,06Sep1968,1.09,,,1.09,
GMOH,3120,N,F,HOLLY-C,N,,04Dec1987,12,,CB,Duke Lemur Center,2,124,02Aug1987,8,1079,HOLLY,GMOH,08Mar1980,7.41,3039,SOLDIERWOOD,GMOH,23Aug1985,1.94,18Dec1987,0.04,,,0.04,
GMOH,3121,N,M,PRINCEWOOD,N,,08Jan1988,1,,CB,Duke Lemur Center,2,124,06Sep1987,9,2017,WINTERBLOOM,GMOH,26Jan1980,7.62,2095,GUMTREE,GMOH,15Aug1984,3.06,,,,0.49,0.49,
GMOH,3122,N,F,PERSIMMON,N,,08Jan1988,1,,CB,Duke Lemur Center,2,124,06Sep1987,9,2017,WINTERBLOOM,GMOH,26Jan1980,7.62,2095,GUMTREE,GMOH,15Aug1984,3.06,,,,1.30,1.30,
GMOH,3123,N,F,POND-APPLE,N,,29Feb1988,2,,CB,Duke Lemur Center,1,124,28Oct1987,10,3106,PAULOWNIA,GMOH,05Jun1987,0.40,2028,LOCUST,GMOH,11Oct1982,5.05,24Dec1988,0.82,,,0.82,
GMOH,3124,N,M,CYCAD,N,,09Mar1988,3,,CB,Duke Lemur Center,1,124,06Nov1987,11,3107,PALOVERDE,GMOH,05Jun1987,0.42,2028,LOCUST,GMOH,11Oct1982,5.07,,,,1.13,1.13,
GMOH,3127,N,M,SHELLBARK,N,,07Apr1988,4,,CB,Duke Lemur Center,2,124,05Dec1987,12,2062,GINKO,GAL,31Dec1983,3.93,2045,CORNEL,GMOH,04Jun1983,4.51,,,,1.36,1.36,
GMOH,3128,N,M,SHOTBUSH,N,,07Apr1988,4,,CB,Duke Lemur Center,2,124,05Dec1987,12,2062,GINKO,GAL,31Dec1983,3.93,2045,CORNEL,GMOH,04Jun1983,4.51,,,,1.80,1.80,
GMOH,3129,N,F,BUMELIAS,N,,10Apr1988,4,,CB,Duke Lemur Center,1,124,08Dec1987,12,3078,BLUEBLOSSOM,GMOH,15May1986,1.57,3072,LIVEOAK,GMOH,11Apr1986,1.66,,,,1.04,1.04,
GMOH,3130,N,F,SNOWBELL,N,,07May1988,5,,CB,Duke Lemur Center,1,124,04Jan1988,1,1087,MIMOSA,GMOH,08Mar1980,7.83,3036,JOEWOOD,GMOH,16Jul1985,2.47,,,,3.10,3.10,
GMOH,3131,N,M,PIGEONTREE,N,,17May1988,5,,CB,Duke Lemur Center,2,124,14Jan1988,1,3089,PAPAYA,GMOH,04Dec1986,1.11,3058,SAGUARO,GMOH,01Jan1986,2.04,10Aug1993,5.24,,,5.24,8
GMOH,3132,N,M,PIGNUT,N,,17May1988,5,,CB,Duke Lemur Center,2,124,14Jan1988,1,3089,PAPAYA,GMOH,04Dec1986,1.11,3058,SAGUARO,GMOH,01Jan1986,2.04,16Jun1988,0.08,,,0.08,
GMOH,3133,N,F,ZAMIA,N,,06Jul1988,7,,CB,Duke Lemur Center,1,124,04Mar1988,3,1079,HOLLY,GMOH,08Mar1980,7.99,3039,SOLDIERWOOD,GMOH,23Aug1985,2.53,29Sep1999,11.24,,,11.24,9
GMOH,3135,N,F,MARBLEBERRY,N,,01Jan1989,1,,CB,Duke Lemur Center,1,124,30Aug1988,8,1087,MIMOSA,GMOH,08Mar1980,8.48,3036,JOEWOOD,GMOH,16Jul1985,3.13,13Nov1998,9.87,,,9.87,6
GMOH,3136,N,ND,PAULOWNIA-A,N,,06Jan1989,1,,CB,Duke Lemur Center,2,124,04Sep1988,9,3106,PAULOWNIA,GMOH,05Jun1987,1.25,3095,DOGWOOD,GMOH,13Jan1987,1.64,06Jan1989,0.00,,,0.00,
GMOH,3137,N,ND,PAULOWNIA-B,N,,06Jan1989,1,,CB,Duke Lemur Center,2,124,04Sep1988,9,3106,PAULOWNIA,GMOH,05Jun1987,1.25,3095,DOGWOOD,GMOH,13Jan1987,1.64,11Jan1989,0.01,,,0.01,
GMOH,3138,N,F,PAPAYA-D,N,,25Jan1989,1,,CB,Duke Lemur Center,2,124,23Sep1988,9,3089,PAPAYA,GMOH,04Dec1986,1.81,3058,SAGUARO,GMOH,01Jan1986,2.73,07Feb1989,0.04,,,0.04,
GMOH,3139,N,ND,PAPAYA-C,N,,25Jan1989,1,,CB,Duke Lemur Center,2,124,23Sep1988,9,3089,PAPAYA,GMOH,04Dec1986,1.81,3058,SAGUARO,GMOH,01Jan1986,2.73,29Jan1989,0.01,,,0.01,
GMOH,3140,N,F,ORANGE,N,,01Feb1989,2,,CB,Duke Lemur Center,2,124,30Sep1988,9,3099,LYSILOMA,GMOH,22Mar1987,1.53,3104,VIRBURNAM,GMOH,12May1987,1.39,06Oct1990,1.68,,,1.68,
GMOH,3141,N,F,SEAGRAPE,N,,01Feb1989,2,,CB,Duke Lemur Center,2,124,30Sep1988,9,3099,LYSILOMA,GMOH,22Mar1987,1.53,3104,VIRBURNAM,GMOH,12May1987,1.39,24Sep1998,9.65,,,9.65,3
GMOH,3142,N,M,THATCHPALM,N,,02Feb1989,2,,CB,Duke Lemur Center,2,124,01Oct1988,10,3078,BLUEBLOSSOM,GMOH,15May1986,2.38,3039,SOLDIERWOOD,GMOH,23Aug1985,3.11,,,,2.35,2.35,
GMOH,3143,N,F,SILVERPALM,N,,02Feb1989,2,,CB,Duke Lemur Center,2,124,01Oct1988,10,3078,BLUEBLOSSOM,GMOH,15May1986,2.38,3039,SOLDIERWOOD,GMOH,23Aug1985,3.11,01Mar2003,14.08,,,14.08,3
GMOH,3144,N,M,BLACKBEAD,N,,30Mar1989,3,,CB,Duke Lemur Center,2,124,26Nov1988,11,3117,BELLWOOD,GMOH,01Nov1987,1.07,MULT2,,,,,,,,0.38,0.38,
GMOH,3145,N,M,BITTERBUSH,N,,30Mar1989,3,,CB,Duke Lemur Center,2,124,26Nov1988,11,3117,BELLWOOD,GMOH,01Nov1987,1.07,MULT2,,,,,01Sep2000,11.43,,,11.43,6
GMOH,3146,N,F,EUCALYPTUS,N,,16Apr1989,4,,CB,Duke Lemur Center,2,124,13Dec1988,12,3107,PALOVERDE,GMOH,05Jun1987,1.53,3090,BLUEOAK,GMOH,13Dec1986,2.00,27Mar2000,10.95,,,10.95,
GMOH,3147,N,F,ELLIOTTIA,N,,16Apr1989,4,,CB,Duke Lemur Center,2,124,13Dec1988,12,3107,PALOVERDE,GMOH,05Jun1987,1.53,3090,BLUEOAK,GMOH,13Dec1986,2.00,13Oct2000,11.50,,,11.50,
GMOH,3148,N,F,ZAMIA-A,N,,06Jun1989,6,,CB,Duke Lemur Center,1,124,02Feb1989,2,3133,ZAMIA,GMOH,06Jul1988,0.58,3131,PIGEONTREE,GMOH,17May1988,0.72,06Jun1989,0.00,,,0.00,
GMOH,3149,N,M,COFFEETREE,N,,24Oct1989,10,,CB,Duke Lemur Center,2,124,22Jun1989,6,3099,LYSILOMA,GMOH,22Mar1987,2.25,3104,VIRBURNAM,GMOH,12May1987,2.12,,,,1.63,1.63,
MZAZ,315,N,M,AROSY,N,102,25Aug1979,8,Y,WB,Madagascar /,,90,27May1979,5,WILD,,,,,WILD,,,,,04Aug1997,17.96,,,17.96,19
GMOH,3150,N,F,CLIFFROSE,N,,24Oct1989,10,,CB,Duke Lemur Center,2,124,22Jun1989,6,3099,LYSILOMA,GMOH,22Mar1987,2.25,3104,VIRBURNAM,GMOH,12May1987,2.12,12Jul1990,0.72,,,0.72,
GMOH,3151,N,ND,ZAMIA-B,N,,05Nov1989,11,,CB,Duke Lemur Center,2,124,04Jul1989,7,3133,ZAMIA,GMOH,06Jul1988,0.99,3131,PIGEONTREE,GMOH,17May1988,1.13,05Nov1989,0.00,,,0.00,
GMOH,3152,N,ND,ZAMIA-C,N,,05Nov1989,11,,CB,Duke Lemur Center,2,124,04Jul1989,7,3133,ZAMIA,GMOH,06Jul1988,0.99,3131,PIGEONTREE,GMOH,17May1988,1.13,05Nov1989,0.00,,,0.00,
GMOH,3153,N,M,CHESTNUT,N,,02Mar1990,3,,CB,Duke Lemur Center,1,124,29Oct1989,10,3099,LYSILOMA,GMOH,22Mar1987,2.61,3104,VIRBURNAM,GMOH,12May1987,2.47,04Nov2000,10.68,,,10.68,5
GMOH,3154,N,F,VANILLA,N,,03Jul1990,7,,CB,Duke Lemur Center,2,124,01Mar1990,3,3099,LYSILOMA,GMOH,22Mar1987,2.95,3104,VIRBURNAM,GMOH,12May1987,2.81,30Jan1999,8.58,,,8.58,3
GMOH,3155,N,F,VELEVETSEED,N,,03Jul1990,7,,CB,Duke Lemur Center,2,124,01Mar1990,3,3099,LYSILOMA,GMOH,22Mar1987,2.95,3104,VIRBURNAM,GMOH,12May1987,2.81,16Mar1998,7.71,,,7.71,1
GMOH,3157,N,M,ZAMIA-D,N,,26Oct1990,10,,CB,Duke Lemur Center,2,124,24Jun1990,6,3133,ZAMIA,GMOH,06Jul1988,1.97,3131,PIGEONTREE,GMOH,17May1988,2.10,29Oct1990,0.01,,,0.01,
GMOH,3158,N,F,SUGARPINE,N,,26Oct1990,10,,CB,Duke Lemur Center,2,124,24Jun1990,6,3133,ZAMIA,GMOH,06Jul1988,1.97,3131,PIGEONTREE,GMOH,17May1988,2.10,26Mar2002,11.42,,,11.42,1
GMOH,3159,N,M,DEVILWOOD,N,,09Apr1991,4,,CB,Duke Lemur Center,1,124,06Dec1990,12,3135,MARBLEBERRY,GMOH,01Jan1989,1.93,3145,BITTERBUSH,GMOH,30Mar1989,1.69,,,,2.60,2.60,
MZAZ,316,N,F,BIRY,N,100,25Aug1977,8,Y,WB,Madagascar /,,90,27May1977,5,WILD,,,,,WILD,,,,,04Apr1983,5.61,,,5.61,2
GMOH,3160,N,M,WATERLOCUST,N,,09Apr1991,4,,CB,Duke Lemur Center,1,124,06Dec1990,12,3141,SEAGRAPE,GMOH,01Feb1989,1.84,3084,WALNUT,GMOH,16Jul1986,4.39,03Sep1991,0.40,,,0.40,
GMOH,3161,N,M,STAGBUSH,N,,13May1991,5,,CB,Duke Lemur Center,1,124,09Jan1991,1,3143,SILVERPALM,GMOH,02Feb1989,1.93,3118,BLACK HAW,GMOH,01Nov1987,3.19,29Aug2001,10.30,,,10.30,
GMOH,3162,N,M,TAMARISK,N,,03Sep1991,9,,CB,Duke Lemur Center,2,124,02May1991,5,3141,SEAGRAPE,GMOH,01Feb1989,2.25,3084,WALNUT,GMOH,16Jul1986,4.80,10May1999,7.69,,,7.69,
GMOH,3163,N,F,CORALBEAN,N,,03Sep1991,9,,CB,Duke Lemur Center,2,124,02May1991,5,3141,SEAGRAPE,GMOH,01Feb1989,2.25,3084,WALNUT,GMOH,16Jul1986,4.80,,,,2.19,2.19,
GMOH,3164,N,F,SILKOAK,N,,06Oct1991,10,,CB,Duke Lemur Center,2,124,04Jun1991,6,3133,ZAMIA,GMOH,06Jul1988,2.91,3153,CHESTNUT,GMOH,02Mar1990,1.26,06Oct1992,1.00,,,1.00,
GMOH,3165,N,M,SATINLEAF,N,,06Oct1991,10,,CB,Duke Lemur Center,2,124,04Jun1991,6,3133,ZAMIA,GMOH,06Jul1988,2.91,3153,CHESTNUT,GMOH,02Mar1990,1.26,07Apr1992,0.50,,,0.50,
GMOH,3166,N,ND,MARBLEBERRY-A,N,,28Oct1991,10,,CB,Duke Lemur Center,2,124,26Jun1991,6,3135,MARBLEBERRY,GMOH,01Jan1989,2.48,3145,BITTERBUSH,GMOH,30Mar1989,2.24,28Oct1991,0.00,,,0.00,
GMOH,3167,N,ND,MARBLEBERRY-B,N,,28Oct1991,10,,CB,Duke Lemur Center,2,124,26Jun1991,6,3135,MARBLEBERRY,GMOH,01Jan1989,2.48,3145,BITTERBUSH,GMOH,30Mar1989,2.24,28Oct1991,0.00,,,0.00,
GMOH,3168,N,F,SUGARBERRY,N,,02Jan1992,1,,CB,Duke Lemur Center,1,124,31Aug1991,8,3158,SUGARPINE,GMOH,26Oct1990,0.85,3118,BLACK HAW,GMOH,01Nov1987,3.83,,,,1.86,1.86,
GMOH,3169,N,M,VELVETSEED-A,N,,18Jan1992,1,,CB,Duke Lemur Center,1,124,16Sep1991,9,3155,VELEVETSEED,GMOH,03Jul1990,1.21,3084,WALNUT,GMOH,16Jul1986,5.17,19Jan1992,0.00,,,0.00,
MZAZ,317,N,M,DRONGA,N,103,25Aug1979,8,Y,WB,Madagascar /,,90,27May1979,5,WILD,,,,,WILD,,,,,26Sep1986,7.09,,,7.09,8
GMOH,3170,N,M,PRICKLECONE,N,,11May1992,5,,CB,Duke Lemur Center,2,124,08Jan1992,1,3135,MARBLEBERRY,GMOH,01Jan1989,3.02,3145,BITTERBUSH,GMOH,30Mar1989,2.78,02Mar1999,6.81,,,6.81,
GMOH,3171,N,F,DOVEPLUM,N,,11May1992,5,,CB,Duke Lemur Center,2,124,08Jan1992,1,3135,MARBLEBERRY,GMOH,01Jan1989,3.02,3145,BITTERBUSH,GMOH,30Mar1989,2.78,20Oct2006,14.45,,,14.45,
GMOH,3172,N,M,POSSUMHAW,N,,17May1992,5,,CB,Duke Lemur Center,1,124,14Jan1992,1,3154,VANILLA,GMOH,03Jul1990,1.53,3131,PIGEONTREE,GMOH,17May1988,3.66,23Oct2002,10.44,,,10.44,1
GMOH,3173,N,F,CRABAPPLE,N,,30May1993,5,,CB,Duke Lemur Center,2,124,26Jan1993,1,3143,SILVERPALM,GMOH,02Feb1989,3.98,3118,BLACK HAW,GMOH,01Nov1987,5.24,01Mar2001,7.76,,,7.76,
GMOH,3174,N,M,COCKSPUR,N,,30May1993,5,,CB,Duke Lemur Center,2,124,26Jan1993,1,3143,SILVERPALM,GMOH,02Feb1989,3.98,3118,BLACK HAW,GMOH,01Nov1987,5.24,08Jun2000,7.03,,,7.03,1
GMOH,3175,N,M,VANILLA-A,N,,09Jun1993,6,,CB,Duke Lemur Center,2,124,05Feb1993,2,3154,VANILLA,GMOH,03Jul1990,2.60,3131,PIGEONTREE,GMOH,17May1988,4.73,09Jun1993,0.00,,,0.00,
GMOH,3176,N,M,VANILLA-B,N,,09Jun1993,6,,CB,Duke Lemur Center,2,124,05Feb1993,2,3154,VANILLA,GMOH,03Jul1990,2.60,3131,PIGEONTREE,GMOH,17May1988,4.73,09Jun1993,0.00,,,0.00,
GMOH,3177,N,F,DARLINGPLUM,N,,14Jun1993,6,,CB,Duke Lemur Center,2,124,10Feb1993,2,3133,ZAMIA,GMOH,06Jul1988,4.60,3084,WALNUT,GMOH,16Jul1986,6.58,08Jan2001,7.58,,,7.58,3
GMOH,3178,N,M,FIDDLEWOOD,N,,14Jun1993,6,,CB,Duke Lemur Center,2,124,10Feb1993,2,3133,ZAMIA,GMOH,06Jul1988,4.60,3084,WALNUT,GMOH,16Jul1986,6.58,15Apr2006,12.84,,,12.84,
GMOH,3179,N,M,Marbleberry-C,N,,29Oct1997,10,,CB,Duke Lemur Center,1,124,27Jun1997,6,3135,MARBLEBERRY,GMOH,01Jan1989,8.49,3145,BITTERBUSH,GMOH,30Mar1989,8.25,29Oct1997,0.00,,,0.00,
MZAZ,318,N,F,FANDRASA,N,104,25Aug1979,8,Y,WB,Madagascar /,,90,27May1979,5,WILD,,,,,WILD,,,,,10Aug1999,19.97,,,19.97,17
GMOH,3180,N,ND,Darlingplum-A,N,,01May1999,5,,CB,Duke Lemur Center,1,124,28Dec1998,12,3177,DARLINGPLUM,GMOH,14Jun1993,5.54,3153,CHESTNUT,GMOH,02Mar1990,8.83,01May1999,0.00,,,0.00,
GMOH,3181,N,M,Darlingplum-B,N,,08Dec1999,12,,CB,Duke Lemur Center,2,124,06Aug1999,8,3177,DARLINGPLUM,GMOH,14Jun1993,6.15,3153,CHESTNUT,GMOH,02Mar1990,9.44,08Dec1999,0.00,,,0.00,
GMOH,3182,N,F,Darlingplum-C,N,,08Dec1999,12,,CB,Duke Lemur Center,2,124,06Aug1999,8,3177,DARLINGPLUM,GMOH,14Jun1993,6.15,3153,CHESTNUT,GMOH,02Mar1990,9.44,08Dec1999,0.00,,,0.00,
GMOH,3183,N,F,Calliandra,N,,14Jun1995,6,,CB,Smithsonian National Zoological Park,,124,10Feb1995,2,oi_111293,,,,,3174,COCKSPUR,GMOH,30May1993,1.70,26Feb2003,7.71,,,7.71,2
GMOH,3184,N,M,Bonsai,N,,03Feb2001,2,,CB,Cincinnati Zoo & Botanical Garden,,124,02Oct2000,10,oi_197099,,,,,oi_MULT2,,,,,26Jul2010,9.48,,,9.48,2
GMOH,3185,N,M,Farkleberry,N,,09Aug2002,8,,CB,Duke Lemur Center,2,124,07Apr2002,4,3183,Calliandra,GMOH,14Jun1995,6.82,3184,Bonsai,GMOH,03Feb2001,1.17,12May2009,6.76,,,6.76,
GMOH,3186,N,F,Kiwi,N,,09Aug2002,8,,CB,Duke Lemur Center,2,124,07Apr2002,4,3183,Calliandra,GMOH,14Jun1995,6.82,3184,Bonsai,GMOH,03Feb2001,1.17,27Mar2010,7.64,,,7.64,1
GMOH,3187,N,M,Kepenzi,N,,05Mar1999,3,,CB,Cincinnati Zoo & Botanical Garden,,124,01Nov1998,11,oi_197099,,,,,oi_197101,,,,,15Feb2007,7.96,,,7.96,1
GMOH,3188,N,M,Yaupon,N,,29Aug2004,8,,CB,Duke Lemur Center,1,124,27Apr2004,4,3186,Kiwi,GMOH,09Aug2002,1.72,3187,Kepenzi,GMOH,05Mar1999,5.15,16Feb2012,7.47,,,7.47,
GMOH,3189,N,F,Milkplum,N,,29Sep2000,9,D02,CB,Milwaukee County Zoological Gardens,,124,28May2000,5,oi_4396,,,,,oi_4018,,,,,06Aug2006,5.85,,,5.85,
MZAZ,319,N,M,GAKA,N,101,25Aug1979,8,Y,WB,Madagascar /,,90,27May1979,5,WILD,,,,,WILD,,,,,22Sep1995,16.09,,,16.09,18
GMOH,3190,N,M,Agave,N,,22Feb2003,2,,CB,Woodland Park Zoo,,124,21Oct2002,10,oi_200394,,,,,3172,POSSUMHAW,GMOH,17May1992,10.44,17Jan2008,4.90,,,4.90,
MZAZ,320,N,F,KEKEY,N,107,25Aug1978,8,Y,WB,Madagascar /,,90,27May1978,5,WILD,,,,,WILD,,,,,01Apr1983,4.60,,,4.60,2
MZAZ,321,N,F,PITSY,N,108,02Sep1982,9,,CB,Duke Lemur Center,2,90,04Jun1982,6,320,KEKEY,MZAZ,25Aug1978,3.78,,,,,,23May1997,14.73,,,14.73,9
MZAZ,322,N,F,POMA,N,109,02Sep1982,9,,CB,Duke Lemur Center,2,90,04Jun1982,6,320,KEKEY,MZAZ,25Aug1978,3.78,,,,,,07Jun1989,6.77,,,6.77,10
MZAZ,323,N,F,JIJY,N,110,03Mar1983,3,,CB,Duke Lemur Center,2,90,03Dec1982,12,316,BIRY,MZAZ,25Aug1977,5.28,315,AROSY,MZAZ,25Aug1979,3.28,20Feb1998,14.98,,,14.98,5
MZAZ,324,N,F,SALALA,N,111,03Mar1983,3,,CB,Duke Lemur Center,2,90,03Dec1982,12,316,BIRY,MZAZ,25Aug1977,5.28,315,AROSY,MZAZ,25Aug1979,3.28,,,,11.92,11.92,
MZAZ,325,N,M,TANTALY,N,112,13Oct1983,10,,CB,Duke Lemur Center,2,90,15Jul1983,7,318,FANDRASA,MZAZ,25Aug1979,3.89,317,DRONGA,MZAZ,25Aug1979,3.89,16May2000,16.60,,,16.60,9
MZAZ,326,N,M,TATORO,N,113,13Oct1983,10,,CB,Duke Lemur Center,2,90,15Jul1983,7,318,FANDRASA,MZAZ,25Aug1979,3.89,317,DRONGA,MZAZ,25Aug1979,3.89,29Apr2001,17.56,,,17.56,5
MZAZ,327,N,F,ENDRIKA,N,114,12Nov1983,11,,CB,Duke Lemur Center,1,90,14Aug1983,8,322,POMA,MZAZ,02Sep1982,0.95,319,GAKA,MZAZ,25Aug1979,3.97,11Apr1992,8.42,,,8.42,9
MZAZ,328,N,M,POTSIO,N,115,14Jun1984,6,,CB,Duke Lemur Center,2,90,16Mar1984,3,318,FANDRASA,MZAZ,25Aug1979,4.56,317,DRONGA,MZAZ,25Aug1979,4.56,28Jun1993,9.04,,,9.04,1
MZAZ,329,N,F,FODY,N,116,14Jun1984,6,,CB,Duke Lemur Center,2,90,16Mar1984,3,318,FANDRASA,MZAZ,25Aug1979,4.56,317,DRONGA,MZAZ,25Aug1979,4.56,17Jul1993,9.10,,,9.10,6
MZAZ,330,N,M,ALIOTSY,N,117,16Jul1984,7,,CB,Duke Lemur Center,2,90,17Apr1984,4,322,POMA,MZAZ,02Sep1982,1.62,315,AROSY,MZAZ,25Aug1979,4.65,28Dec1993,9.46,,,9.46,
MZAZ,331,N,M,BOLOKY,N,118,16Jul1984,7,,CB,Duke Lemur Center,2,90,17Apr1984,4,322,POMA,MZAZ,02Sep1982,1.62,315,AROSY,MZAZ,25Aug1979,4.65,11Nov1992,8.33,,,8.33,10
MZAZ,332,N,M,ENDRIKA-A,N,120,16May1985,5,,CB,Duke Lemur Center,2,90,15Feb1985,2,327,ENDRIKA,MZAZ,12Nov1983,1.26,315,AROSY,MZAZ,25Aug1979,5.48,17May1985,0.00,,,0.00,
MZAZ,333,N,F,ETSOA,N,119,16May1985,5,,CB,Duke Lemur Center,2,90,15Feb1985,2,327,ENDRIKA,MZAZ,12Nov1983,1.26,315,AROSY,MZAZ,25Aug1979,5.48,01Jun1998,13.05,,,13.05,6
MZAZ,334,N,M,FANINDRY,N,121,31May1985,5,,CB,Duke Lemur Center,2,90,02Mar1985,3,318,FANDRASA,MZAZ,25Aug1979,5.52,317,DRONGA,MZAZ,25Aug1979,5.52,18Mar1999,13.81,,,13.81,4
MZAZ,335,N,F,FARAVAZA,N,122,31May1985,5,,CB,Duke Lemur Center,2,90,02Mar1985,3,318,FANDRASA,MZAZ,25Aug1979,5.52,317,DRONGA,MZAZ,25Aug1979,5.52,28Apr1992,6.92,,,6.92,4
MZAZ,336,N,M,JERY,N,123,08Jun1985,6,,CB,Duke Lemur Center,1,90,10Mar1985,3,323,JIJY,MZAZ,03Mar1983,2.02,326,TATORO,MZAZ,13Oct1983,1.41,04Jan1992,6.58,,,6.58,3
MZAZ,337,N,F,PIPA,N,124,16Jun1985,6,,CB,Duke Lemur Center,2,90,18Mar1985,3,321,PITSY,MZAZ,02Sep1982,2.54,319,GAKA,MZAZ,25Aug1979,5.57,25Nov2000,15.45,,,15.45,5
MZAZ,338,N,F,PIRITSE,N,125,16Jun1985,6,,CB,Duke Lemur Center,2,90,18Mar1985,3,321,PITSY,MZAZ,02Sep1982,2.54,319,GAKA,MZAZ,25Aug1979,5.57,15Jul1992,7.08,,,7.08,5
MZAZ,339,N,F,PAPELIKA,N,126,16Jun1985,6,,CB,Duke Lemur Center,1,90,18Mar1985,3,322,POMA,MZAZ,02Sep1982,2.54,315,AROSY,MZAZ,25Aug1979,5.57,30May1996,10.96,,,10.96,6
MZAZ,340,N,M,DANGORO,N,127,13Apr1986,4,,CB,Duke Lemur Center,1,90,13Jan1986,1,327,ENDRIKA,MZAZ,12Nov1983,2.17,MULT2,,,,,21Apr1991,5.02,,,5.02,
MZAZ,341,N,ND,POMA-A,N,128,14Apr1986,4,,CB,Duke Lemur Center,1,90,14Jan1986,1,322,POMA,MZAZ,02Sep1982,3.37,315,AROSY,MZAZ,25Aug1979,6.39,16Apr1986,0.01,,,0.01,
MZAZ,342,N,ND,PITSY-A,N,129,28Apr1986,4,,CB,Duke Lemur Center,1,90,28Jan1986,1,321,PITSY,MZAZ,02Sep1982,3.41,319,GAKA,MZAZ,25Aug1979,6.43,30Apr1986,0.01,,,0.01,
MZAZ,343,N,F,DADARA,N,130,29Apr1986,4,,CB,Duke Lemur Center,2,90,29Jan1986,1,318,FANDRASA,MZAZ,25Aug1979,6.44,317,DRONGA,MZAZ,25Aug1979,6.44,11Nov2000,14.55,,,14.55,
MZAZ,344,N,F,FIRASA,N,131,29Apr1986,4,,CB,Duke Lemur Center,2,90,29Jan1986,1,318,FANDRASA,MZAZ,25Aug1979,6.44,317,DRONGA,MZAZ,25Aug1979,6.44,19Aug2002,16.32,,,16.32,
MZAZ,345,N,F,FODY-A,N,132,20May1986,5,,CB,Duke Lemur Center,1,90,19Feb1986,2,329,FODY,MZAZ,14Jun1984,1.68,319,GAKA,MZAZ,25Aug1979,6.49,20May1986,0.00,,,0.00,
MZAZ,346,N,ND,PAPELIKA-A,N,133,11Jul1986,7,,CB,Duke Lemur Center,1,90,12Apr1986,4,339,PAPELIKA,MZAZ,16Jun1985,0.82,315,AROSY,MZAZ,25Aug1979,6.64,12Jul1986,0.00,,,0.00,
MZAZ,347,N,F,TAKOKA,N,134,26Jul1986,7,,CB,Duke Lemur Center,2,90,27Apr1986,4,322,POMA,MZAZ,02Sep1982,3.65,315,AROSY,MZAZ,25Aug1979,6.68,02Jan1995,8.44,,,8.44,2
MZAZ,348,N,F,ANKANA,N,135,26Jul1986,7,,CB,Duke Lemur Center,2,90,27Apr1986,4,322,POMA,MZAZ,02Sep1982,3.65,315,AROSY,MZAZ,25Aug1979,6.68,19Aug2001,15.08,,,15.08,3
MZAZ,349,N,ND,FODY-B,N,213,28Aug1986,8,,CB,Duke Lemur Center,2,90,30May1986,5,329,FODY,MZAZ,14Jun1984,1.96,319,GAKA,MZAZ,25Aug1979,6.77,28Aug1986,0.00,,,0.00,
MZAZ,350,N,M,DRAKY,N,136,28Aug1986,8,,CB,Duke Lemur Center,2,90,30May1986,5,329,FODY,MZAZ,14Jun1984,1.96,319,GAKA,MZAZ,25Aug1979,6.77,05Sep1998,12.03,,,12.03,
ERUF,3501,N,M,CALO-F,N,603,20Mar1977,3,,CB,Duke Lemur Center,1,120,20Nov1976,11,510,CALO,ERUF,01Oct1958,18.15,515,THURBER,ERUF,01Oct1958,18.15,22Mar1977,0.01,,,0.01,
ECOL,3502,N,M,YVETTE-F,N,604,23Mar1977,3,,CB,Duke Lemur Center,1,123,20Nov1976,11,521,YVETTE,ECOL,01Oct1959,17.15,520,YVES,ECOL,01Oct1959,17.15,25Mar1977,0.01,,,0.01,
EMAC,3503,N,M,MEDUSA-D,N,152,25Mar1977,3,,CB,Duke Lemur Center,2,120,25Nov1976,11,538,MEDUSA,EMAC,01Oct1966,10.16,537,PERSEUS,EMAC,01Oct1966,10.16,28Mar1977,0.01,,,0.01,
EMAC,3504,N,F,SELLI,N,153,25Mar1977,3,,CB,Duke Lemur Center,2,120,25Nov1976,11,538,MEDUSA,EMAC,01Oct1966,10.16,537,PERSEUS,EMAC,01Oct1966,10.16,23Dec1993,16.76,,,16.76,12
EUL,3505,Sp,M,ULYSSES,N,605,27Mar1977,3,,CB,Duke Lemur Center,1,120,27Nov1976,11,535,NAUSICAA,EUL,12Jan1968,8.88,MULT2,,,,,,,,10.06,10.06,
